_:node29278be3b51f8f1f512ba3cafa43,ontimesupplies.com/dia13436ea-duo-touch-free-refill-125-l-spring-water,Dirt Types,soap type,0.5
_:node29278be3b51f8f1f512ba3cafa43,ontimesupplies.com/dia13436ea-duo-touch-free-refill-125-l-spring-water,Country of Origin,country of origin,1.0
_:node29278be3b51f8f1f512ba3cafa43,ontimesupplies.com/dia13436ea-duo-touch-free-refill-125-l-spring-water,Product Type,soap type,0.5
_:node29278be3b51f8f1f512ba3cafa43,ontimesupplies.com/dia13436ea-duo-touch-free-refill-125-l-spring-water,Model Number,unspsc number,0.5384615384615384
_:node29278be3b51f8f1f512ba3cafa43,ontimesupplies.com/dia13436ea-duo-touch-free-refill-125-l-spring-water,Manufacturing Standard,manufacturer stock no.,0.5454545454545454
_:node29278be3b51f8f1f512ba3cafa43,ontimesupplies.com/dia13436ea-duo-touch-free-refill-125-l-spring-water,Color,color(s),0.625
_:nodefae4cff11ae3aac0af1a64e7ac593a9,pepperfry.com/kkolar-toughened-glass-4-burner-glasstop-hob-model-kd624bk-1516189,Finish,finish,1.0
_:node1cc425cbbdbda71d19a77fbc54e46c81,furniturelandsouth.com/shop-furniture/pine-cone-hill-inc-interlaken-ivory-matelasse-coverlet-king-m13ivk,Category,category,1.0
_:node1cc425cbbdbda71d19a77fbc54e46c81,furniturelandsouth.com/shop-furniture/pine-cone-hill-inc-interlaken-ivory-matelasse-coverlet-king-m13ivk,Style,type,0.6
_:node1cc425cbbdbda71d19a77fbc54e46c81,furniturelandsouth.com/shop-furniture/pine-cone-hill-inc-interlaken-ivory-matelasse-coverlet-king-m13ivk,Product Type,product id,0.6666666666666667
_:node1cc425cbbdbda71d19a77fbc54e46c81,furniturelandsouth.com/shop-furniture/pine-cone-hill-inc-interlaken-ivory-matelasse-coverlet-king-m13ivk,Manufacturing Standard,manufacturer,0.5
_:node1cc425cbbdbda71d19a77fbc54e46c81,furniturelandsouth.com/shop-furniture/pine-cone-hill-inc-interlaken-ivory-matelasse-coverlet-king-m13ivk,SKU,sku,1.0
